Country,Job Role/Specialty,Total HC,Jan 2020 Remainder Gap,Feb 2020 Gap,Mar 2020 Gap,Apr 2020 Gap,May 2020 Gap,Jun 2020 Gap,Shortfall,Status
Brazil,Package Consultant-SAP SCM PM,4,0,-2,-2,0,1,1,-2,GAP
Brazil,Package Consultant-SAP SCM PP,1,-1,-1,0,1,1,1,1,GLUT
Brazil,Package Consultant-SAP SCM SD,23,0,0,0,4,6,6,16,GLUT
Brazil,Package Consultant-SAP SCM WMS,1,-1,-1,-1,-1,0,0,-4,GAP
Brazil,Package Consultant-SAP SRM,1,1,1,1,1,1,1,6,GLUT
Brazil,Package Consultant-SAP Solution Manager,1,0,1,0,0,0,0,1,GLUT
Brazil,Package Consultant-Salesforce,2,0,0,-2,-1,-1,-1,-5,GAP
Brazil,Package Consultant-Siebel,7,0,1,1,1,1,1,5,GLUT
Brazil,Package Consultant-SuccessFactors,7,0,-1,-1,-1,0,1,-2,GAP
Brazil,Package Consultant-Unica,1,0,0,0,0,0,0,0,GAP
Brazil,Package Consultant-Workday Finance Supply Chain & Inventory,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-Oracle Business Analytics,2,0,0,0,2,2,2,6,GLUT
Brazil,Package Specialist-Oracle Data Integration,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-Oracle ERP Financials,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-Oracle Mfg & Plng,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-Oracle SCM,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP BPC,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP BW Analytics,6,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP Basis,12,-1,0,0,0,0,0,-1,GAP
Brazil,Package Specialist-SAP CRM,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP FIN CO,3,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP FIN FI,10,-4,-3,-3,-3,-3,-3,-19,GAP
Brazil,Package Specialist-SAP FIN FSCM,5,-1,-1,-1,-1,-1,-1,-6,GAP
Brazil,Package Specialist-SAP GRC,,-1,-1,-1,-1,-1,-1,-6,GAP
Brazil,Package Specialist-SAP HR,4,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP SCM APO,2,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP SCM MM,16,-1,0,0,0,0,0,-1,GAP
Brazil,Package Specialist-SAP SCM PM,0,-1,-1,-1,-1,-1,-1,-6,GAP
Brazil,Package Specialist-SAP SCM PP,2,-1,-1,-1,-1,-1,-1,-6,GAP
Brazil,Package Specialist-SAP SCM SD,10,0,0,0,1,1,1,3,GLUT
Brazil,Package Specialist-SAP SCM WMS,1,0,0,0,0,0,0,0,GAP
Brazil,Package Specialist-SAP Security,4,1,0,0,0,0,0,1,GLUT
Brazil,Package Specialist-SAP Solution Manager,,-1,-1,-1,-1,-1,-1,-6,GAP
Brazil,Package Specialist-Siebel,4,0,0,0,0,0,0,0,GAP
Brazil,Program Manager-Workforce Management,0,0,0,0,0,0,0,0,GAP
Brazil,Project Administrator-Project Support,53,4,6,6,6,6,7,35,GLUT
Brazil,Project Manager-ADM,174,8,8,10,17,17,18,78,GLUT
Brazil,Project Manager-AWS Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-AWS Cloud Solutions,7,1,1,1,1,1,1,6,GLUT
Brazil,Project Manager-Application Operations,2,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Banking & Finance Operations,1,0,-1,-1,-1,-1,-1,-5,GAP
Brazil,Project Manager-Cloud Solutions,3,0,-1,-1,-2,-1,-1,-6,GAP
Brazil,Project Manager-Cognitive & Analytics,2,0,-2,-2,-2,-1,-1,-8,GAP
Brazil,Project Manager-Complex Programs,2,0,0,0,0,0,1,1,GLUT
Brazil,Project Manager-Complex Programs.ADM Innovation,3,0,0,0,1,1,1,3,GLUT
Brazil,Project Manager-Complex Programs.Cognitive Bus Decision Support,3,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Complex Programs.Next Gen EA,1,0,-1,-1,0,0,0,-2,GAP
Brazil,Project Manager-Complex Programs.iX,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Contact Center,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Data Platforms,4,1,-2,-2,-1,-1,-1,-6,GAP
Brazil,Project Manager-Digital Marketing,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Healthcare Applications,2,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-IBM Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-IBM Cloud Solutions,10,2,3,3,4,5,5,22,GLUT
Brazil,Project Manager-Mobile,12,0,2,2,2,2,2,10,GLUT
Brazil,Project Manager-Mobile CIC,1,1,1,1,1,1,1,6,GLUT
Brazil,Project Manager-Process Automation,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Red Hat Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Red Hat Cloud Solutions,7,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-SAP,7,0,0,2,3,4,4,13,GLUT
Brazil,Project Manager-SAP ADM,1,0,0,0,0,0,0,0,GAP
Brazil,Project Manager-Test Services,5,1,1,1,1,1,1,6,GLUT
Brazil,Project Manager-iX,5,0,2,2,2,2,2,10,GLUT
Brazil,Quality Assurance Professional-Application Services,2,0,0,0,0,0,0,0,GAP
Brazil,Software Developer-Advanced Analytics,1,0,0,0,0,0,0,0,GAP
Brazil,Software Developer-Watson Financial Services Solutions (FSS),1,0,0,0,0,0,0,0,GAP
Brazil,Solution Architect-Cognitive Computing,1,0,0,0,0,0,0,0,GAP
Brazil,Solution Manager-AWS Cloud Solutions,1,0,0,0,0,0,1,1,GLUT
Brazil,Solution Manager-IBM Cloud Solutions,4,0,0,0,0,1,1,2,GLUT
Brazil,Strategy Consultant-Cloud Operating Model & Organization,1,0,0,0,0,0,0,0,GAP
Brazil,Strategy Consultant-Digital Business Strategy,2,0,0,1,1,1,1,4,GLUT
Brazil,Strategy Consultant-Graduate Entry,1,0,0,0,1,1,1,3,GLUT
Brazil,Strategy Consultant-Organizational Change SAP,5,2,2,2,2,3,3,14,GLUT
Brazil,Strategy Consultant-Strategic Technology Adoption,2,0,0,0,1,2,2,5,GLUT
Brazil,Student/Intern-Universal,0,0,0,0,0,0,0,0,GAP
Brazil,Technical Architect-Salesforce,,0,0,-1,-1,-1,-1,-4,GAP
Brazil,Technical Consultant-zOS,4,0,0,3,3,3,3,12,GLUT
Brazil,Technical Support Professional-AMS,14,1,0,0,1,4,4,10,GLUT
Brazil,Test Specialist-Automation,14,2,2,-1,2,5,6,16,GLUT
Brazil,Test Specialist-Cloud Applications,6,0,2,2,2,4,4,14,GLUT
Brazil,Test Specialist-Custom Applications,150,5,23,22,13,17,18,98,GLUT
Brazil,Test Specialist-Data,3,0,1,1,1,1,1,5,GLUT
Brazil,Test Specialist-Digital,,0,-2,-2,-2,-2,-2,-10,GAP
Brazil,Test Specialist-IoT,,0,-4,-4,-4,-4,-4,-20,GAP
Brazil,Test Specialist-Mainframe,1,0,0,1,1,1,1,4,GLUT
Brazil,Test Specialist-Middleware,11,0,0,0,0,0,0,0,GAP
Brazil,Test Specialist-Packages,1,0,0,0,0,0,0,0,GAP
Brazil,Test Specialist-Performance and Capacity Management,1,-1,-1,-1,-1,-1,-1,-6,GAP
Brazil,Test Specialist-Test Management,9,0,0,2,2,2,2,8,GLUT
Brazil,Test Specialist-Test Quality,4,0,0,0,0,0,1,1,GLUT
Brazil,Transition Manager-IT Transition Services,2,0,1,1,1,1,1,5,GLUT
Brazil,Workforce Management Professional-Capacity Management,0,0,0,0,0,0,0,0,GAP
Brazil,Workforce Management Professional-Performance,0,0,0,0,0,0,0,0,GAP
Brazil,Workforce Management Professional-Staffing,0,0,0,0,0,0,0,0,GAP
Bulgaria,Application Architect-Java & Web Technologies,2,0,0,0,0,0,0,0,GAP
Bulgaria,Application Architect-Test Services,1,1,1,1,1,1,1,6,GLUT
Bulgaria,Application Developer-C/4 HANA,,0,-1,-1,-1,0,0,-3,GAP
Bulgaria,Application Developer-Java & Web Technologies,2,0,0,0,0,0,0,0,GAP
Bulgaria,Application Developer-SAP ABAP,1,0,0,0,0,0,0,0,GAP
Bulgaria,Package Consultant-SAP FIN FI,1,0,1,1,1,1,1,5,GLUT
Bulgaria,Package Consultant-SAP HANA Basis,,0,-1,-1,-1,-1,-1,-5,GAP
Bulgaria,Package Consultant-SAP SCM MM,1,0,0,0,0,0,0,0,GAP
Bulgaria,Package Specialist-SAP BW Analytics,1,0,0,0,1,1,1,3,GLUT
Bulgaria,Package Specialist-SAP FIN FI,3,0,1,1,1,1,1,5,GLUT
Bulgaria,Package Specialist-SAP SCM MM,1,0,0,0,0,0,0,0,GAP
Bulgaria,Package Specialist-SAP SCM SD,4,0,1,2,3,3,3,12,GLUT
Bulgaria,Project Administrator-Project Support,2,0,0,0,0,0,0,0,GAP
Bulgaria,Project Manager-ADM,1,0,0,0,0,0,0,0,GAP
Bulgaria,Strategy Consultant-Organizational Change SAP,2,0,0,0,1,1,1,3,GLUT
Canada,Application Architect-Architecture Services,,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Application Architect-Business Intelligence,2,0,0,0,0,0,0,0,GAP
Canada,Application Architect-Microsoft Analytics & Cloud,1,0,0,0,0,0,0,0,GAP
Canada,Application Architect-SAP,1,-1,-1,-2,-2,-2,-3,-11,GAP
Canada,Application Architect-SAP ADM,,0,-3,0,0,0,0,-3,GAP
Canada,Application Architect-SAP Analytics,,0,0,-1,-1,-1,-1,-4,GAP
Canada,Application Architect-SAP Basis,,-1,-1,-1,-1,0,0,-4,GAP
Canada,Application Architect-SAP Enterprise Integration,3,0,0,1,1,1,1,4,GLUT
Canada,Application Architect-SAP HANA Basis,2,0,0,0,0,0,0,0,GAP
Canada,Application Architect-Salesforce,1,0,0,0,0,0,0,0,GAP
Canada,Application Architect-Security,,-1,-1,0,0,0,0,-2,GAP
Canada,Application Architect-Test Services,1,-1,-1,-1,-1,-1,-1,-6,GAP
Canada,Application Consultant-Healthcare Applications,,0,0,0,0,0,0,0,GAP
Canada,Application Consultant-IBM Cloud Microservices,1,0,0,0,0,0,0,0,GAP
Canada,Application Database Administrator-DBMS,17,0,1,0,1,2,3,7,GLUT
Canada,Application Database Administrator-Oracle Enterprise Applications,3,0,0,0,0,0,0,0,GAP
Canada,Application Developer-Alibaba Cloud Microservices,1,0,0,0,0,0,0,0,GAP
Canada,Application Developer-Blockchain,1,0,0,1,1,1,1,4,GLUT
Canada,Application Developer-Cloud Microservices,17,-1,1,3,5,5,6,19,GLUT
Canada,Application Developer-Cloud Migration,,0,0,0,0,0,-1,-1,GAP
Canada,Application Developer-Contact Center,3,0,0,0,0,0,0,0,GAP
Canada,Application Developer-Content & Courseware Design,0,0,0,0,0,0,0,0,GAP
Canada,Application Developer-DBMS,,0,0,0,-4,-4,-4,-12,GAP
Canada,Application Developer-Data & Application Security,,0,-1,0,0,0,0,-1,GAP
Canada,Application Developer-DevOps,3,0,0,1,1,1,1,4,GLUT
Canada,Application Developer-EAI,10,0,0,1,2,2,2,7,GLUT
Canada,Application Developer-Experience Back End,9,0,0,0,0,0,0,0,GAP
Canada,Application Developer-Experience Front End,27,7,-3,4,15,16,17,56,GLUT
Canada,Application Developer-Healthcare Applications,,0,0,-2,-2,-1,-1,-6,GAP
Canada,Application Developer-IBM Cloud Microservices,43,1,2,14,18,19,19,73,GLUT
Canada,Application Developer-Java & Web Technologies,13,-2,-5,-5,-5,-5,-5,-27,GAP
Canada,Application Developer-Java Full Stack,5,0,-7,-4,-4,-3,-2,-20,GAP
Canada,Application Developer-Microsoft .NET,7,-1,-2,-3,-3,-3,-3,-15,GAP
Canada,Application Developer-Microsoft Analytics,,0,-1,0,0,0,0,-1,GAP
Canada,Application Developer-Mobile,36,3,2,3,7,7,11,33,GLUT
Canada,Application Developer-Mobile Android,1,0,0,0,0,0,0,0,GAP
Canada,Application Developer-Mobile CIC,,-2,-9,-23,-23,-23,-23,-103,GAP
Canada,Application Developer-Mobile iOS,1,0,1,1,0,0,-1,1,GLUT
Canada,Application Developer-Oracle Cloud Middleware,,0,-3,-3,-3,-3,-3,-15,GAP
Canada,Application Developer-Oracle Middleware,,0,-2,-2,-2,0,0,-6,GAP
Canada,Application Developer-Oracle eBS,10,0,0,0,0,0,0,0,GAP
Canada,Application Developer-PeopleSoft,19,0,0,0,0,0,1,1,GLUT
Canada,Application Developer-Process RPA,1,0,0,0,0,0,-4,-4,GAP
Canada,Application Developer-RPA,1,0,-2,-2,0,0,0,-4,GAP
Canada,Application Developer-SAP ABAP,28,5,5,1,1,3,7,22,GLUT
Canada,Application Developer-SAP ABAP HANA,18,0,-6,-5,-5,-5,-5,-26,GAP
Canada,Application Developer-SAP Enterprise Integration,3,0,1,1,2,2,2,8,GLUT
Canada,Application Developer-SAP NextGen CloudDev,,0,0,0,0,-2,-1,-3,GAP
Canada,Application Developer-SAP NextGen UX & Mobile,1,0,0,0,0,0,0,0,GAP
Canada,Application Developer-Salesforce,13,0,-2,-2,-4,-2,-2,-12,GAP
Canada,Business Analyst-ADM,17,1,2,2,7,8,9,29,GLUT
Canada,Business Analyst-Business Operations,,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Business Analyst-Consumer Engagement Cloud Solutions,,0,-11,-12,-12,-12,-14,-61,GAP
Canada,Business Sales & Delivery Executive-SAP,1,0,0,0,0,0,0,0,GAP
Canada,Business Transformation Consultant-Business Intelligence,2,0,0,0,0,0,0,0,GAP
Canada,Business Transformation Consultant-Cognitive Computing,5,0,-1,0,0,0,0,-1,GAP
Canada,Business Transformation Consultant-Data Analytics,8,0,0,0,0,0,0,0,GAP
Canada,Business Transformation Consultant-Digital Marketing,0,0,0,0,0,0,0,0,GAP
Canada,Business Transformation Consultant-Graduate Entry,,0,0,0,-1,-1,-1,-3,GAP
Canada,Compliance Audit & Risk Assurer-Management Support,,0,0,0,-1,-1,-1,-3,GAP
Canada,Compliance Tester-Operational Process,,0,0,-4,-4,0,0,-8,GAP
Canada,Data Engineer-Advanced Analytics,5,0,4,5,5,5,5,24,GLUT
Canada,Data Engineer-Data Integration,,0,0,0,-1,-1,-1,-3,GAP
Canada,Data Scientist-Advanced Analytics,,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Data Scientist-General,,0,-18,-20,-20,-20,-25,-103,GAP
Canada,Delivery Manager-Workday,1,0,0,0,0,0,0,0,GAP
Canada,Designer-UX Design,5,2,2,4,5,5,5,23,GLUT
Canada,Executive Administrative Assistant-Human Resources,0,0,0,0,0,0,0,0,GAP
Canada,Executive Administrative Assistant-Local,0,0,0,0,0,0,0,0,GAP
Canada,Functional Manager-Human Resources,0,0,0,0,0,0,0,0,GAP
Canada,Infrastructure Architect-Workplace Collaboration Services,,-5,-5,-5,-5,-5,-5,-30,GAP
Canada,Infrastructure Specialist-Cloud Application Operations,1,0,0,0,0,0,0,0,GAP
Canada,Infrastructure Specialist-Middleware-Project Services,,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Infrastructure Specialist-System Administration,1,0,0,0,0,0,0,0,GAP
Canada,Measurements & Reporting Analyst-Human Resources,0,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-C/4 HANA Commerce,1,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-Oracle Cloud CX,,0,-2,-2,-2,-2,-2,-10,GAP
Canada,Package Consultant-Oracle ERP Cloud Financials,6,0,-2,-1,-4,-3,-3,-13,GAP
Canada,Package Consultant-Oracle Mfg & Plng,,0,0,0,-1,-1,-1,-3,GAP
Canada,Package Consultant-Oracle SCM Cloud,,0,0,0,-2,-2,-2,-6,GAP
Canada,Package Consultant-PeopleSoft HR,1,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-SAP Ariba,1,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-SAP BPC,1,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-SAP BW Analytics,5,0,0,-2,-1,1,1,-1,GAP
Canada,Package Consultant-SAP BW HANA Analytics,2,0,0,-2,-2,-2,-2,-8,GAP
Canada,Package Consultant-SAP FIN CO,1,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-SAP FIN FI,1,0,0,-3,-3,0,0,-6,GAP
Canada,Package Consultant-SAP HANA Basis,22,1,2,2,2,2,2,11,GLUT
Canada,Package Consultant-SAP HANA FIN CO,1,0,0,-1,-1,0,0,-2,GAP
Canada,Package Consultant-SAP HANA FIN FI,3,0,0,-4,-3,-3,-2,-12,GAP
Canada,Package Consultant-SAP HANA SCM MM,,0,-3,-4,-4,-4,-2,-17,GAP
Canada,Package Consultant-SAP HANA SCM SD,2,0,0,-1,-1,-1,-1,-4,GAP
Canada,Package Consultant-SAP HANA Security,6,0,0,-1,-1,-1,-1,-4,GAP
Canada,Package Consultant-SAP HR,,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Package Consultant-SAP HR Comp & Payroll,,-1,-1,-3,-3,-4,-2,-14,GAP
Canada,Package Consultant-SAP Master Data Management,10,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-SAP SCM MM,6,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-SAP SCM WMS,2,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-SAP Solution Manager,,0,0,-1,-3,-4,-6,-14,GAP
Canada,Package Consultant-SAP Vistex,1,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-Salesforce,11,-1,-3,-2,-3,0,0,-9,GAP
Canada,Package Consultant-SuccessFactors,28,1,-4,-2,-2,-2,0,-9,GAP
Canada,Package Consultant-Web Content Management,2,0,0,0,0,0,0,0,GAP
Canada,Package Consultant-Workday Data Conversion,,0,0,-1,-1,-1,-1,-4,GAP
Canada,Package Consultant-Workday HCM & Compensation,10,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Package Consultant-Workday Integrations,3,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Package Consultant-Workday Payroll,2,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-PeopleSoft HR,33,0,-6,-6,-2,-2,-2,-18,GAP
Canada,Package Specialist-SAP BW HANA Analytics,6,2,2,2,2,2,2,12,GLUT
Canada,Package Specialist-SAP Basis,24,-2,-3,-3,-6,-6,-5,-25,GAP
Canada,Package Specialist-SAP CRM,3,0,-1,-1,2,2,2,4,GLUT
Canada,Package Specialist-SAP FIN CO,1,-1,-2,-1,-1,-1,-1,-7,GAP
Canada,Package Specialist-SAP HANA Basis,5,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP HANA FIN CO,4,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP HANA FIN FI,3,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP HANA SCM EWM,,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP HANA SCM MM,,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP HANA Security,,0,0,-1,-1,-1,-1,-4,GAP
Canada,Package Specialist-SAP HR,15,1,3,3,3,3,3,16,GLUT
Canada,Package Specialist-SAP HR Comp & Payroll,7,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP IS Utilities,2,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP SCM MM,7,2,2,2,2,3,3,14,GLUT
Canada,Package Specialist-SAP SCM PLM,1,0,0,0,0,1,1,2,GLUT
Canada,Package Specialist-SAP SCM PM,4,1,1,1,1,1,1,6,GLUT
Canada,Package Specialist-SAP SCM PP,,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP SCM SD,4,0,-1,-1,-1,-1,-1,-5,GAP
Canada,Package Specialist-SAP SCM WMS,2,0,0,0,0,0,0,0,GAP
Canada,Package Specialist-SAP Security,15,2,1,-2,-1,0,3,3,GLUT
Canada,Project Administrator-Project Support,,0,-2,-2,-3,-3,-3,-13,GAP
Canada,Project Manager-ADM,95,1,5,4,9,12,13,44,GLUT
Canada,Project Manager-Complex Programs,,0,-13,-13,-13,-13,-13,-65,GAP
Canada,Project Manager-Complex Programs.Next Gen EA,,-1,-1,-1,-1,-1,-1,-6,GAP
Canada,Project Manager-Data Platforms,,0,-1,0,0,0,0,-1,GAP
Canada,Project Manager-Office Management,6,0,0,0,0,0,0,0,GAP
Canada,Project Manager-Oracle Enterprise Applications ADM,5,0,-1,-1,1,1,1,1,GLUT
Canada,Project Manager-SAP,1,-1,-1,0,-1,-1,-1,-5,GAP
Canada,Project Manager-SAP ADM,5,0,-2,-3,-2,-2,-2,-11,GAP
Canada,Project Manager-SAP HANA,,0,0,-5,-5,-4,-4,-18,GAP
Canada,Project Manager-Salesforce,1,0,0,0,-1,0,0,-1,GAP
Canada,Project Manager-SuccessFactors,,0,-1,-1,-1,-1,0,-4,GAP
Canada,Project Manager-Test Services,,-1,-1,-1,-1,-1,-1,-6,GAP
Canada,Project Manager-iX,,0,-1,0,0,0,0,-1,GAP
Canada,Recruitment Professional-Recruiting,0,0,0,0,0,0,0,0,GAP
Canada,Security Consultant-Risk & Compliance,3,0,0,0,0,0,0,0,GAP
Canada,Technical Architect-Hybrid IT Application Platform,1,0,0,0,0,0,0,0,GAP
Canada,Technical Support Professional-AMS,15,0,0,0,2,2,2,6,GLUT
Canada,Test Specialist-Automation,42,0,0,2,10,10,11,33,GLUT
Canada,Test Specialist-Cloud Applications,36,-1,-2,0,5,8,10,20,GLUT
Canada,Test Specialist-Custom Applications,47,0,-2,0,11,12,12,33,GLUT
Canada,Test Specialist-Data,1,0,0,-4,-3,-7,-3,-17,GAP
Canada,Test Specialist-Digital,4,0,-2,-2,-4,-2,2,-8,GAP
Canada,Test Specialist-Mainframe,2,0,0,0,0,0,0,0,GAP
Canada,Test Specialist-Packages,4,0,-1,-5,-4,-4,-4,-18,GAP
Canada,Test Specialist-Test Management,3,-1,-1,-2,-1,-1,-1,-7,GAP
Canada,Test Specialist-Test Quality,2,0,0,0,-1,-1,-1,-3,GAP
Chile,Application Architect-AWS Cloud Microservices,1,0,0,1,1,1,1,4,GLUT
Chile,Application Architect-Business Intelligence,,0,-1,-1,-1,-3,-3,-9,GAP
Chile,Application Architect-Business Process Automation,3,0,1,1,2,2,2,8,GLUT
Chile,Application Architect-Cloud Applications,5,0,0,0,0,0,0,0,GAP
Chile,Application Architect-Custom Development,,-2,-2,-2,-2,0,0,-8,GAP
Chile,Application Architect-Digital Commerce,1,0,0,0,0,0,0,0,GAP
Chile,Application Architect-IBM Cloud Microservices,3,0,0,1,2,2,3,8,GLUT
Chile,Application Architect-Java & Web Technologies,2,0,0,0,0,0,0,0,GAP
Chile,Application Architect-Red Hat Cloud Microservices,0,0,0,0,0,0,0,0,GAP
Chile,Application Architect-Red Hat Cloud Modernization,1,0,0,0,1,1,1,3,GLUT
Chile,Application Architect-Security,,-2,-2,-2,-2,-2,-2,-12,GAP
Chile,Application Consultant-Business Functions,2,1,1,1,2,2,2,9,GLUT
Chile,Application Consultant-EAI,1,0,0,0,0,0,0,0,GAP
Chile,Application Developer-Cognitive Application Automation,2,0,0,-1,0,1,1,1,GLUT
Chile,Application Developer-DevOps,1,0,0,0,1,1,1,3,GLUT
Chile,Application Developer-EAI,1,0,0,0,0,1,1,2,GLUT
Chile,Application Developer-IBM Cloud Microservices,3,0,0,0,1,1,1,3,GLUT
Chile,Application Developer-Java & Web Technologies,16,0,-1,0,4,4,5,12,GLUT
Chile,Application Developer-Java Full Stack,1,0,0,0,0,0,0,0,GAP
Chile,Application Developer-Microsoft .NET,3,1,1,1,1,1,2,7,GLUT
Chile,Application Developer-Process Management (BPM),3,0,0,0,0,0,0,0,GAP
Chile,Application Developer-RPA,1,0,0,0,1,1,1,3,GLUT
Chile,Application Developer-Red Hat Cloud Modernization,3,0,0,0,0,0,0,0,GAP
Chile,Application Developer-SAP ABAP,3,0,0,1,1,1,1,4,GLUT
Chile,Application Developer-SAP ABAP HANA,4,0,-1,0,0,0,0,-1,GAP
Chile,Application Developer-SAP Enterprise Integration,3,0,0,0,0,0,1,1,GLUT
Chile,Application Developer-SAP NextGen Manufacturing,1,0,0,1,1,1,1,4,GLUT
Chile,Application Developer-eCommerce,3,0,1,1,1,1,1,5,GLUT
Chile,Application Developer-zOS,1,0,0,0,0,0,0,0,GAP
Chile,Business Analyst-ADM,11,2,2,3,3,5,5,20,GLUT
Chile,Business Analyst-Business Analysis,1,0,0,0,0,0,0,0,GAP
Chile,Business Analyst-Business Analytics,1,0,0,0,0,0,0,0,GAP
Chile,Business Operations Professional-Business Controls,1,0,0,0,0,0,0,0,GAP
Chile,Business Transformation Consultant-Banking,6,2,4,4,4,4,4,22,GLUT
Chile,Business Transformation Consultant-Digital Commerce,1,0,1,1,1,1,1,5,GLUT
Chile,Business Transformation Consultant-IT Metrics SLA & KPI,1,0,0,0,0,0,0,0,GAP
Chile,Business Transformation Consultant-Talent & Transformation,5,0,0,0,3,3,5,11,GLUT
Chile,Customer Service Representative-Technical Support Services Solutions,1,1,1,1,1,1,1,6,GLUT
Chile,Data Engineer-Big Data,1,0,0,0,0,0,0,0,GAP
Chile,Data Engineer-Business Intelligence,4,1,1,2,2,2,2,10,GLUT
Chile,Data Engineer-Data Integration,,0,0,-2,-2,-2,-2,-8,GAP
Chile,Delivery Manager-Talent Development Optimization Processes,1,1,1,1,1,1,1,6,GLUT
Chile,Employee Data Management Professional-Consultant,1,0,0,0,0,0,0,0,GAP
Chile,Executive Administrative Assistant-Local,0,0,0,0,0,0,0,0,GAP
Chile,Integration Architect-Hybrid Integration,2,0,0,1,2,2,2,7,GLUT
Chile,Package Consultant-SAP BW Analytics,2,0,1,1,1,1,1,5,GLUT
Chile,Package Consultant-SAP BW HANA Analytics,1,0,0,0,0,0,0,0,GAP
Chile,Package Consultant-SAP FIN CO,1,0,0,0,0,0,0,0,GAP
Chile,Package Consultant-SAP FIN FI,3,0,0,0,2,2,2,6,GLUT
Chile,Package Consultant-SAP FIN FSCM,1,0,0,0,0,1,1,2,GLUT
Chile,Package Consultant-SAP FIN TR,1,0,0,0,0,0,0,0,GAP
Chile,Package Consultant-SAP GRC,2,1,1,1,1,1,1,6,GLUT
Chile,Package Consultant-SAP HANA Analytics,3,0,0,1,1,1,1,4,GLUT
Chile,Package Consultant-SAP HANA FIN CO,2,0,0,0,0,0,0,0,GAP
Chile,Package Consultant-SAP HANA FIN FI,4,0,0,1,2,2,2,7,GLUT
Chile,Package Consultant-SAP HANA SCM MM,2,0,0,1,1,1,1,4,GLUT
Chile,Package Consultant-SAP HANA SCM SD,6,0,0,0,0,0,0,0,GAP
Chile,Package Consultant-SAP HANA Security,,0,0,-1,-1,-1,-1,-4,GAP
Chile,Package Consultant-SAP IS Retail,2,0,1,1,1,1,2,6,GLUT
Chile,Package Consultant-SAP IS Utilities,2,0,1,1,1,1,2,6,GLUT
Chile,Package Consultant-SAP SCM MM,2,0,-1,-1,0,0,0,-2,GAP
Chile,Package Consultant-SAP SCM SD,1,0,0,0,0,0,0,0,GAP
